RCPT_YR,CGG_CD,CGG_NM,STDG_CD,STDG_NM,LOTNO_SE,LOTNO_SE_NM,MNO,SNO,BLDG_NM,CTRT_DAY,THING_AMT,ARCH_AREA,LAND_AREA,FLR,RGHT_SE,RTRCN_DAY,ARCH_YR,BLDG_USG,DCLR_SE,OPBIZ_RESTAGNT_SGG_NM
2025,11620,관악구,10100,봉천동,1,대지,1705,0000,신봉,2025-02-27,60000,59.75,0.0,14.0,,,1999,아파트,중개거래,서울 관악구
2025,11320,도봉구,10500,쌍문동,1,대지,0199,0001,금호1,2025-02-27,53500,84.88,0.0,5.0,,20250310,1990,아파트,중개거래,서울 도봉구
2025,11710,송파구,10400,송파동,1,대지,0170,0000,SK,2025-02-27,90000,83.8,0.0,1.0,,20250227,2001,아파트,중개거래,서울 송파구
2025,11200,성동구,10200,하왕십리동,1,대지,0258,0000,벽산,2025-02-27,124000,114.46,0.0,11.0,,,1996,아파트,중개거래,서울 성동구
2025,11380,은평구,10700,응암동,1,대지,0115,0034,첼라넥스빌,2025-02-27,27900,29.5,10.0,8.0,,,2018,연립다세대,중개거래,서울 은평구
2025,11380,은평구,10900,신사동,1,대지,0358,0000,신성수정,2025-02-27,59000,84.8,0.0,7.0,,,1996,아파트,중개거래,서울 은평구
2025,11305,강북구,10300,수유동,1,대지,0296,0031,신성젠트리스(296-31),2025-02-27,22700,41.41,25.0,2.0,,,2015,연립다세대,중개거래,서울 강북구
2025,11200,성동구,11300,옥수동,1,대지,0561,0000,래미안 옥수 리버젠,2025-02-27,174500,59.98,0.0,9.0,,,2012,아파트,중개거래,서울 성동구
2025,11290,성북구,13600,하월곡동,1,대지,0090,0238,한솔에코빌,2025-02-27,30300,33.0,12.0,9.0,,,2021,연립다세대,중개거래,서울 성북구
2025,11470,양천구,10100,신정동,1,대지,1326,0000,래미안목동아델리체(119동~123동),2025-02-27,117000,59.82,0.0,14.0,,,2021,아파트,중개거래,서울 양천구
2025,11500,강서구,10300,화곡동,1,대지,1165,0000,강서힐스테이트,2025-02-27,130500,84.99,0.0,11.0,,,2015,아파트,중개거래,서울 강서구
2025,11440,마포구,11100,신수동,1,대지,0190,0000,신수동성원,2025-02-27,110000,84.96,0.0,16.0,,,1998,아파트,중개거래,서울 마포구
2025,11230,동대문구,11000,이문동,3,블럭,0257,0042,래미안 라그란데,2025-02-27,87500,55.99,0.0,8.0,분양권,,0,아파트,중개거래,서울 동대문구
2025,11320,도봉구,10500,쌍문동,1,대지,0199,0001,금호1,2025-02-27,53500,84.88,0.0,5.0,,,1990,아파트,중개거래,서울 도봉구
2025,11740,강동구,10500,길동,1,대지,0474,0000,강동LG자이,2025-02-27,122000,84.88,0.0,13.0,,,2003,아파트,중개거래,서울 강동구
2025,11200,성동구,11300,옥수동,1,대지,0250,0000,옥수삼성,2025-02-27,145000,59.7,0.0,15.0,,,1999,아파트,중개거래,서울 성동구
2025,11740,강동구,10600,둔촌동,1,대지,0170,0001,올림픽파크 포레온,2025-02-27,259000,95.97,0.0,17.0,입주권,,0,아파트,중개거래,"경기 하남시, 서울 강동구"
2025,11260,중랑구,10100,면목동,1,대지,1544,0000,라온프라이빗,2025-02-27,110000,84.967,0.0,25.0,,,2020,아파트,중개거래,"서울 강남구, 서울 중랑구"
2025,11110,종로구,17500,숭인동,1,대지,0766,0000,종로청계힐스테이트,2025-02-27,81500,59.942,0.0,13.0,,,2009,아파트,중개거래,서울 종로구
2025,11260,중랑구,10100,면목동,1,대지,0538,0000,신영,2025-02-27,8800,14.43,0.0,4.0,,,2013,아파트,중개거래,서울 중랑구
2025,11350,노원구,10500,상계동,1,대지,0135,0000,한신1차,2025-02-27,37000,53.96,0.0,14.0,,,1987,아파트,중개거래,서울 노원구
2025,11680,강남구,10400,청담동,1,대지,0134,0038,청담자이,2025-02-27,400000,90.197,0.0,30.0,,,2011,아파트,중개거래,서울 강남구
2025,11680,강남구,10300,개포동,1,대지,1280,0000,래미안블레스티지,2025-02-27,310000,84.95,0.0,15.0,,,2019,아파트,중개거래,서울 강남구
2025,11140,중구,16200,신당동,1,대지,0308,0002,청구퍼스트빌,2025-02-27,40000,28.19,21.0,5.0,,,2017,연립다세대,중개거래,서울 중구
2025,11500,강서구,10300,화곡동,1,대지,0370,0016,와이앤비(370-16),2025-02-27,19700,35.69,22.0,2.0,,,2015,연립다세대,중개거래,서울 강서구
2025,11680,강남구,11200,자곡동,1,대지,0619,0000,강남자곡 힐스테이트,2025-02-27,113000,74.8,0.0,3.0,,20250310,2015,아파트,중개거래,서울 강남구
2025,11500,강서구,10200,등촌동,1,대지,0631,0000,등촌동두산위브센티움,2025-02-27,17000,28.45,38.59,12.0,,,2004,오피스텔,중개거래,서울 강서구
2025,11560,영등포구,11500,당산동5가,1,대지,0009,0002,당산 삼성쉐르빌,2025-02-27,20000,25.07,37.48,14.0,,,2013,오피스텔,중개거래,서울 영등포구
2025,11230,동대문구,10600,장안동,1,대지,0575,0000,장안평월드메르디앙2차,2025-02-27,77000,84.85,0.0,13.0,,,2007,아파트,중개거래,서울 동대문구
2025,11230,동대문구,10600,장안동,1,대지,0364,0003,드플랏장안,2025-02-27,49386,45.228,70.9157,9.0,,,2024,오피스텔,직거래,
2025,11680,강남구,10300,개포동,1,대지,1282,0000,개포래미안포레스트,2025-02-27,295000,84.83,0.0,19.0,,,2020,아파트,중개거래,"서울 강남구, 서울 서초구"
2025,11140,중구,16200,신당동,1,대지,0852,0000,청구e편한세상,2025-02-27,155000,84.95,0.0,13.0,,,2011,아파트,중개거래,서울 중구
2025,11410,서대문구,11100,홍제동,1,대지,0462,0000,청구3차,2025-02-27,60000,59.4,0.0,17.0,,,2001,아파트,직거래,
2025,11680,강남구,10600,대치동,1,대지,0503,0000,개포우성1,2025-02-27,343000,84.81,0.0,4.0,,,1983,아파트,중개거래,서울 강남구
2025,11710,송파구,11400,마천동,,,,,,2025-02-27,121000,206.01,140.0,0.0,,,1989,단독다가구,중개거래,서울 송파구
2025,11620,관악구,10100,봉천동,1,대지,0875,0001,봉천동 875-1 제2종근린생활시설 (이종복),2025-02-27,12500,30.55,41.38,6.0,,,1998,오피스텔,중개거래,서울 관악구
2025,11620,관악구,10100,봉천동,1,대지,1706,0000,봉천우성,2025-02-27,74700,59.76,0.0,26.0,,,2000,아파트,중개거래,서울 관악구
2025,11620,관악구,10200,신림동,1,대지,1716,0000,청광,2025-02-27,42500,59.91,0.0,8.0,,,2000,아파트,중개거래,"서울 관악구, 서울 서초구"
2025,11200,성동구,11100,금호동3가,1,대지,0625,0001,두리빌라,2025-02-27,85000,57.32,31.0,4.0,,,1997,연립다세대,중개거래,"서울 동대문구, 서울 성동구"
2025,11470,양천구,10300,신월동,1,대지,0506,0005,한일아트빌라,2025-02-27,13500,36.95,21.0,1.0,,,1991,연립다세대,중개거래,서울 양천구
2025,11260,중랑구,10400,묵동,1,대지,0122,0140,세종빌라트(122-140),2025-02-27,31000,61.72,31.0,2.0,,,2002,연립다세대,중개거래,서울 중랑구
2025,11740,강동구,10500,길동,1,대지,0457,0004,거산 유팰리스,2025-02-27,30000,29.31,44.4912,10.0,,,2020,오피스텔,중개거래,서울 강동구
2025,11290,성북구,13800,장위동,1,대지,0246,0333,동호빌라(246-333),2025-02-27,43000,68.28,34.0,4.0,,,2000,연립다세대,중개거래,서울 성북구
2025,11710,송파구,11300,거여동,1,대지,0293,0000,거여4단지,2025-02-27,68000,39.6,0.0,11.0,,,1997,아파트,중개거래,서울 송파구
2025,11470,양천구,10100,신정동,1,대지,1273,0000,신정현대5,2025-02-27,101500,85.26,0.0,14.0,,,1999,아파트,중개거래,서울 양천구
2025,11710,송파구,11300,거여동,1,대지,0607,0000,송파레이크파크호반써밋Ⅱ,2025-02-27,195000,110.851,0.0,14.0,,,2022,아파트,중개거래,서울 송파구
2025,11710,송파구,10100,잠실동,1,대지,0035,0000,트리지움,2025-02-27,225000,59.88,0.0,19.0,,,2007,아파트,중개거래,서울 송파구
2025,11440,마포구,11200,현석동,1,대지,0225,0000,래미안웰스트림,2025-02-27,165000,84.98,0.0,1.0,,,2016,아파트,중개거래,서울 마포구
2025,11200,성동구,11200,금호동4가,1,대지,0340,0000,서울숲푸르지오,2025-02-27,187000,84.87,0.0,5.0,,,2007,아파트,중개거래,서울 성동구
2025,11230,동대문구,10500,답십리동,1,대지,1003,0000,래미안위브,2025-02-27,130000,84.98,0.0,7.0,,,2014,아파트,중개거래,서울 동대문구
2025,11215,광진구,10400,광장동,1,대지,0218,0001,극동2,2025-02-27,176500,84.55,0.0,6.0,,,1989,아파트,중개거래,서울 광진구
2025,11260,중랑구,10400,묵동,1,대지,0387,0000,브라운스톤태릉,2025-02-27,85000,84.709,0.0,18.0,,,2004,아파트,중개거래,서울 중랑구
2025,11230,동대문구,10500,답십리동,1,대지,1003,0000,래미안위브,2025-02-27,155000,121.64,0.0,3.0,,,2014,아파트,중개거래,"경기 하남시, 서울 동대문구"
2025,11410,서대문구,12000,남가좌동,1,대지,0376,0000,남가좌동현대,2025-02-27,109500,114.9,0.0,18.0,,,1999,아파트,중개거래,서울 서대문구
2025,11410,서대문구,11200,대현동,1,대지,0144,0000,신촌럭키,2025-02-27,81000,59.7,0.0,10.0,,,1999,아파트,중개거래,서울 서대문구
2025,11200,성동구,10700,행당동,1,대지,0376,0000,서울숲행당푸르지오,2025-02-27,135000,84.74,0.0,5.0,,,2011,아파트,중개거래,서울 성동구
2025,11650,서초구,10800,서초동,1,대지,1598,0001,큐브플러스,2025-02-27,16900,16.95,24.34,13.0,,,2004,오피스텔,중개거래,서울 서초구
2025,11650,서초구,10800,서초동,1,대지,1598,0001,큐브플러스,2025-02-27,18000,25.01,35.91,9.0,,,2004,오피스텔,중개거래,서울 서초구
2025,11230,동대문구,10400,전농동,1,대지,0690,0000,래미안크레시티,2025-02-27,118500,59.99,0.0,6.0,,,2014,아파트,중개거래,서울 동대문구
2025,11230,동대문구,10400,전농동,1,대지,0690,0000,래미안크레시티,2025-02-27,118500,59.99,0.0,6.0,,20250311,2014,아파트,중개거래,서울 동대문구
2025,11320,도봉구,10500,쌍문동,1,대지,0460,0165,천우그린빌라,2025-02-27,14300,41.62,23.0,1.0,,,2003,연립다세대,중개거래,서울 도봉구
2025,11530,구로구,10200,구로동,1,대지,0044,0005,비즈트위트 레인보우,2025-02-27,13700,19.02,28.78,10.0,,,2012,오피스텔,직거래,
2025,11305,강북구,10100,미아동,1,대지,0813,0000,래미안트리베라1단지,2025-02-27,87000,84.97,0.0,14.0,,,2010,아파트,중개거래,서울 강북구
2025,11215,광진구,10300,구의동,1,대지,0668,0000,래미안파크스위트,2025-02-27,150000,84.98,0.0,3.0,,,2018,아파트,중개거래,서울 광진구
2025,11590,동작구,10200,상도동,1,대지,0244,0029,다인캐슬2차,2025-02-27,44250,40.4,23.0,5.0,,,2019,연립다세대,중개거래,서울 동작구
2025,11215,광진구,10700,화양동,1,대지,0111,0012,빌리브 인테라스,2025-02-27,24500,16.875,29.8982,18.0,,,2021,오피스텔,중개거래,서울 광진구
2025,11470,양천구,10200,목동,1,대지,0324,0013,세영프라임(324-13),2025-02-27,24000,39.85,25.0,4.0,,,2016,연립다세대,직거래,
2025,11560,영등포구,12700,양평동3가,1,대지,0055,0001,경남아너스빌,2025-02-27,83000,84.92,0.0,10.0,,,1998,아파트,직거래,
2025,11260,중랑구,10100,면목동,1,대지,1545,0000,사가정센트럴아이파크,2025-02-27,118500,84.956,0.0,6.0,,,2020,아파트,중개거래,서울 중랑구
2025,11500,강서구,10400,가양동,1,대지,0014,0003,가양우성,2025-02-27,70000,84.85,0.0,6.0,,,1990,아파트,직거래,
2025,11305,강북구,10400,우이동,1,대지,0340,0000,"성원그린(101,102동)",2025-02-27,55000,84.77,89.0,1.0,,,1995,연립다세대,중개거래,서울 강북구
2025,11560,영등포구,13200,신길동,1,대지,0365,0000,우성1,2025-02-27,90000,83.64,0.0,10.0,,20250307,1986,아파트,중개거래,서울 영등포구
2025,11530,구로구,10700,개봉동,1,대지,0281,0006,다원아트2차,2025-02-27,25500,43.91,26.0,4.0,,,2014,연립다세대,중개거래,서울 구로구
2025,11320,도봉구,10500,쌍문동,1,대지,0445,0000,동성빌라(445),2025-02-27,26000,66.6,76.0,3.0,,,1984,연립다세대,중개거래,서울 도봉구
2025,11560,영등포구,13200,신길동,1,대지,0365,0000,우성1,2025-02-27,90000,83.64,0.0,10.0,,,1986,아파트,중개거래,서울 영등포구
2025,11590,동작구,10900,신대방동,1,대지,0565,0000,우성1차,2025-02-27,77500,66.69,0.0,3.0,,,1988,아파트,중개거래,서울 동작구
2025,11590,동작구,10700,사당동,1,대지,0105,0000,사당우성3,2025-02-27,120000,118.25,0.0,7.0,,,1993,아파트,중개거래,서울 동작구
2025,11290,성북구,13800,장위동,1,대지,0323,0000,꿈의숲아이파크,2025-02-27,101000,59.1,0.0,10.0,,,2022,아파트,중개거래,서울 성북구
2025,11230,동대문구,10500,답십리동,1,대지,0907,0003,경인(907-3),2025-02-27,24000,41.61,33.0,1.0,,,1987,연립다세대,중개거래,서울 동대문구
2025,11410,서대문구,11700,연희동,1,대지,0745,0000,연희자이엘라,2025-02-27,15000,13.642,0.0,8.0,,,2014,아파트,중개거래,서울 서대문구
2025,11740,강동구,10200,고덕동,1,대지,0688,0000,래미안힐스테이트고덕,2025-02-27,175000,84.83,0.0,22.0,,,2016,아파트,중개거래,서울 강동구
2025,11500,강서구,10600,내발산동,1,대지,0668,0006,하우스아카데미,2025-02-27,33800,63.36,33.0,4.0,,,2002,연립다세대,중개거래,서울 강서구
2025,11260,중랑구,10500,망우동,1,대지,0584,0000,신내역 프라디움 더 테라스,2025-02-27,72500,84.261,117.4378,21.0,,,2023,오피스텔,직거래,
2025,11470,양천구,10200,목동,1,대지,0537,0030,서진플로렌스373,2025-02-27,24500,29.99,21.0,4.0,,,2017,연립다세대,중개거래,"서울 서초구, 서울 양천구"
2025,11305,강북구,10100,미아동,1,대지,1357,0000,삼각산아이원,2025-02-27,66000,84.705,0.0,1.0,,20250310,2003,아파트,중개거래,서울 강북구
2025,11290,성북구,13300,정릉동,1,대지,0192,0212,동방명성주택,2025-02-27,15800,52.12,22.0,2.0,,,1996,연립다세대,중개거래,서울 성북구
2025,11590,동작구,10100,노량진동,1,대지,0205,0039,(205-39),2025-02-27,52400,25.04,20.0,2.0,,,2023,연립다세대,중개거래,서울 동작구
2025,11380,은평구,10900,신사동,1,대지,0340,0033,소원노블레스,2025-02-27,30000,47.92,29.0,4.0,,,2017,연립다세대,직거래,
2025,11710,송파구,10500,석촌동,1,대지,0210,0027,(210-27),2025-02-27,29000,27.2,21.0,4.0,,,2020,연립다세대,중개거래,서울 송파구
2025,11530,구로구,10200,구로동,1,대지,0801,0009,801-9,2025-02-27,21000,42.84,0.0,5.0,,,1997,아파트,중개거래,서울 구로구
2025,11710,송파구,10500,석촌동,1,대지,0210,0027,(210-27),2025-02-27,34000,29.86,23.0,4.0,,,2020,연립다세대,중개거래,서울 송파구
2025,11710,송파구,10500,석촌동,1,대지,0210,0027,(210-27),2025-02-27,34000,29.86,23.0,2.0,,20250305,2020,연립다세대,중개거래,서울 송파구
2025,11710,송파구,10500,석촌동,1,대지,0210,0027,(210-27),2025-02-27,34000,29.86,23.0,3.0,,20250305,2020,연립다세대,중개거래,서울 송파구
2025,11380,은평구,10800,역촌동,1,대지,0232,0000,역촌센트레빌,2025-02-27,73000,84.99,0.0,9.0,,,2011,아파트,중개거래,서울 은평구
2025,11710,송파구,10500,석촌동,1,대지,0210,0027,(210-27),2025-02-27,34000,29.86,23.0,4.0,,20250305,2020,연립다세대,중개거래,서울 송파구
2025,11710,송파구,10500,석촌동,1,대지,0210,0027,(210-27),2025-02-27,34000,29.86,23.0,3.0,,,2020,연립다세대,중개거래,서울 송파구
2025,11710,송파구,10500,석촌동,1,대지,0210,0027,(210-27),2025-02-27,34000,29.86,23.0,2.0,,,2020,연립다세대,중개거래,서울 송파구
2025,11710,송파구,10500,석촌동,1,대지,0210,0027,(210-27),2025-02-27,31500,29.89,23.0,3.0,,20250305,2020,연립다세대,중개거래,서울 송파구
2025,11710,송파구,10500,석촌동,1,대지,0210,0027,(210-27),2025-02-27,31500,29.89,23.0,3.0,,,2020,연립다세대,중개거래,서울 송파구
2025,11710,송파구,10500,석촌동,1,대지,0210,0027,(210-27),2025-02-27,31500,29.89,23.0,2.0,,,2020,연립다세대,중개거래,서울 송파구
2025,11500,강서구,10600,내발산동,1,대지,0674,0032,제이월드에메랄드,2025-02-27,50000,84.32,0.0,9.0,,,2002,아파트,중개거래,서울 강서구
2025,11560,영등포구,12800,양평동4가,1,대지,0031,0003,설록디아망 타워,2025-02-27,46000,66.0,76.84,14.0,,,2005,오피스텔,중개거래,서울 영등포구
2025,11740,강동구,10200,고덕동,1,대지,0693,0000,고덕그라시움,2025-02-27,150000,59.028,0.0,18.0,,,2019,아파트,중개거래,서울 강동구
2025,11290,성북구,11300,삼선동3가,1,대지,0116,0000,삼선에스케이뷰,2025-02-27,98000,59.97,0.0,8.0,,,2012,아파트,직거래,
2025,11305,강북구,10100,미아동,1,대지,1353,0000,에스케이북한산시티,2025-02-27,71900,84.76,0.0,17.0,,,2004,아파트,중개거래,서울 강북구
2025,11230,동대문구,10600,장안동,1,대지,0373,0007,가야써니빌(373-7),2025-02-27,62900,114.69,0.0,15.0,,,2002,아파트,중개거래,"서울 동대문구, 서울 성동구"
2025,11620,관악구,10100,봉천동,1,대지,1000,0000,현대(관악),2025-02-27,62000,58.59,0.0,2.0,,,1992,아파트,중개거래,서울 관악구
2025,11440,마포구,12500,성산동,1,대지,0446,0000,성산시영(선경),2025-02-27,100500,50.54,0.0,10.0,,,1986,아파트,중개거래,서울 마포구
2025,11260,중랑구,10600,신내동,1,대지,0650,0000,신내6대주,2025-02-27,40300,39.84,0.0,4.0,,,1996,아파트,중개거래,서울 중랑구
2025,11350,노원구,10300,공릉동,1,대지,0513,0006,로얄팰리스,2025-02-27,38500,58.28,30.0,4.0,,,2022,연립다세대,직거래,
2025,11740,강동구,10500,길동,1,대지,0400,0000,길동우성,2025-02-27,72000,57.1,0.0,5.0,,,1994,아파트,중개거래,서울 강동구
2025,11500,강서구,10300,화곡동,1,대지,0871,0048,로즈빌A동(871-48),2025-02-27,18800,29.85,19.0,4.0,,,2017,연립다세대,중개거래,서울 강서구
2025,11380,은평구,10900,신사동,1,대지,0355,0000,현대2,2025-02-27,56000,84.83,0.0,12.0,,,1994,아파트,중개거래,서울 은평구
2025,11230,동대문구,10100,신설동,1,대지,0097,0008,동광동대문베르빌,2025-02-27,16500,28.31,40.723,4.0,,,2004,오피스텔,중개거래,서울 동대문구
2025,11500,강서구,10300,화곡동,1,대지,1159,0000,"우장산아이파크,이편한세상",2025-02-27,125000,84.97,0.0,2.0,,,2008,아파트,중개거래,서울 강서구
2025,11500,강서구,10600,내발산동,1,대지,0657,0000,우장산힐스테이트,2025-02-27,126500,84.98,0.0,2.0,,,2005,아파트,중개거래,서울 강서구
2025,11650,서초구,10800,서초동,1,대지,1682,0000,서초래미안,2025-02-27,240000,84.95,0.0,12.0,,20250228,2003,아파트,중개거래,서울 서초구
2025,11470,양천구,10300,신월동,1,대지,1063,0000,롯데캐슬,2025-02-27,91500,84.984,0.0,2.0,,,2014,아파트,중개거래,서울 양천구
2025,11710,송파구,10800,문정동,1,대지,0017,0003,도담스테이,2025-02-27,34000,39.03,29.0,2.0,,,2022,연립다세대,중개거래,서울 송파구
2025,11470,양천구,10200,목동,1,대지,0538,0010,진주빌라,2025-02-27,24500,32.54,19.0,2.0,,,2007,연립다세대,중개거래,서울 양천구
2025,11710,송파구,10400,송파동,1,대지,0031,0002,현대레이크빌1,2025-02-27,200000,168.74,0.0,22.0,,,1999,아파트,중개거래,서울 송파구
2025,11500,강서구,10500,마곡동,1,대지,0795,0001,필네이처,2025-02-27,13250,22.16,36.45,8.0,,,2016,오피스텔,중개거래,서울 강서구
2025,11320,도봉구,10700,창동,1,대지,0007,0000,월가타워,2025-02-27,8300,13.09,0.0,8.0,,,2013,아파트,중개거래,서울 도봉구
2025,11350,노원구,10200,월계동,1,대지,0951,0000,월계센트럴아이파크,2025-02-27,85900,59.99,0.0,9.0,,,2020,아파트,중개거래,"서울 노원구, 서울 성북구"
2025,11230,동대문구,10600,장안동,1,대지,0345,0007,장안동 썬앤빌 시그니처,2025-02-27,22500,29.06,41.77,7.0,,,2022,오피스텔,중개거래,"서울 광진구, 서울 동대문구"
2025,11215,광진구,10500,자양동,1,대지,0680,0064,롯데캐슬 이스트폴,2025-02-27,157920,84.86,0.0,42.0,분양권,,0,아파트,중개거래,서울 강동구
2025,11410,서대문구,11800,홍은동,1,대지,0362,0005,(362-5),2025-02-27,9800,40.95,30.0,-1.0,,,1986,연립다세대,중개거래,서울 은평구
2025,11560,영등포구,13200,신길동,,,,,,2025-02-27,396419,174.05,149.0,0.0,,,1975,단독다가구,직거래,
2025,11350,노원구,10400,하계동,1,대지,0273,0000,장미(시영6),2025-02-27,56800,49.75,0.0,5.0,,,1989,아파트,중개거래,서울 노원구
2025,11320,도봉구,10800,도봉동,1,대지,0593,0040,삼성아트빌,2025-02-27,17800,53.82,25.0,4.0,,,2003,연립다세대,중개거래,서울 도봉구
2025,11290,성북구,13400,길음동,1,대지,1278,0000,길음동동부센트레빌(1278-0),2025-02-27,69000,59.998,0.0,1.0,,,2003,아파트,중개거래,서울 성북구
2025,11590,동작구,10500,흑석동,1,대지,0340,0000,롯데캐슬에듀포레,2025-02-27,162000,59.871,0.0,14.0,,,2018,아파트,중개거래,서울 동작구
2025,11470,양천구,10200,목동,1,대지,0956,0000,롯데캐슬위너,2025-02-27,112000,84.98,0.0,1.0,,,2005,아파트,중개거래,서울 강서구
2025,11440,마포구,10100,아현동,1,대지,0804,0000,더클래시,2025-02-27,167000,59.97,0.0,12.0,,,2022,아파트,중개거래,서울 마포구
2025,11740,강동구,10300,상일동,1,대지,0521,0000,고덕자이,2025-02-27,139000,74.306,0.0,10.0,,,2021,아파트,중개거래,서울 강동구
2025,11440,마포구,10100,아현동,1,대지,0804,0000,더클래시,2025-02-27,167000,59.97,0.0,12.0,,20250228,2022,아파트,중개거래,서울 마포구
2025,11350,노원구,10500,상계동,1,대지,0680,0000,포레나노원,2025-02-27,89000,59.986,0.0,30.0,,,2020,아파트,중개거래,서울 노원구
2025,11230,동대문구,10600,장안동,1,대지,0284,0009,삼용9호(284-9),2025-02-27,17400,40.69,20.0,2.0,,,1986,연립다세대,중개거래,서울 동대문구
2025,11410,서대문구,11000,북아현동,1,대지,1013,0000,e편한세상신촌3단지,2025-02-27,180500,84.93,0.0,12.0,,,2018,아파트,중개거래,"서울 서대문구, 서울 영등포구"
2025,11560,영등포구,10200,영등포동1가,1,대지,0094,0002,여의도더리브스타일,2025-02-27,47900,41.651,64.4288,13.0,,,2020,오피스텔,중개거래,서울 영등포구
2025,11440,마포구,10400,도화동,1,대지,0564,0000,마포동원베네스트,2025-02-27,124000,83.33,0.0,6.0,,,2010,아파트,중개거래,서울 마포구
2025,11290,성북구,13800,장위동,1,대지,0231,0281,명가맨션,2025-02-27,10000,45.88,21.0,-1.0,,,1996,연립다세대,직거래,
2025,11440,마포구,11200,현석동,1,대지,0023,0000,현대파크빌,2025-02-27,63500,49.05,29.0,3.0,,,2003,연립다세대,중개거래,서울 마포구
2025,11530,구로구,10200,구로동,1,대지,1269,0000,중앙하이츠(1269),2025-02-27,75000,82.301,0.0,16.0,,,2001,아파트,직거래,
2025,11680,강남구,10100,역삼동,1,대지,0826,0037,쌍용플래티넘밸류,2025-02-27,56000,49.52,62.3,15.0,,,2007,오피스텔,직거래,
2025,11530,구로구,10200,구로동,1,대지,1130,0023,골드마인(Ⅲ)오피스텔,2025-02-27,7500,15.96,18.8,6.0,,,2002,오피스텔,중개거래,서울 구로구
2025,11680,강남구,10100,역삼동,1,대지,0826,0037,쌍용플래티넘밸류,2025-02-27,90000,75.87,95.46,10.0,,,2007,오피스텔,중개거래,서울 강남구
2025,11740,강동구,10700,암사동,1,대지,0414,0002,롯데캐슬퍼스트,2025-02-27,165000,111.22,0.0,14.0,,,2008,아파트,중개거래,"서울 강남구, 서울 강동구"
2025,11740,강동구,10100,명일동,1,대지,0270,0000,삼익가든,2025-02-27,85850,57.01,0.0,1.0,,,1984,아파트,중개거래,서울 강동구
2025,11740,강동구,10600,둔촌동,1,대지,0030,0004,더샵둔촌포레,2025-02-27,149500,95.243,0.0,12.0,,,1984,아파트,중개거래,서울 강동구
2025,11740,강동구,10100,명일동,1,대지,0270,0000,삼익가든,2025-02-27,119000,106.65,0.0,7.0,,,1984,아파트,중개거래,서울 강동구
2025,11680,강남구,10500,삼성동,1,대지,0011,0000,롯데캐슬프레미어,2025-02-27,310000,84.484,0.0,16.0,,,2007,아파트,중개거래,"서울 강남구, 서울 성동구"
2025,11200,성동구,10900,금호동1가,1,대지,1823,0000,e편한세상신금호파크힐스,2025-02-27,185000,84.932,0.0,15.0,,,2019,아파트,중개거래,서울 성동구
2025,11740,강동구,10100,명일동,1,대지,0332,0000,명일지에스아파트,2025-02-27,93000,84.9,0.0,10.0,,,1999,아파트,중개거래,서울 강동구
2025,11620,관악구,10200,신림동,1,대지,1563,0085,미래,2025-02-27,48000,83.46,0.0,4.0,,,1997,아파트,중개거래,서울 관악구
2025,11530,구로구,10700,개봉동,1,대지,0276,0017,더블유하우스,2025-02-27,32000,56.64,30.0,5.0,,20250303,2011,연립다세대,중개거래,경기 양주시
2025,11740,강동구,10700,암사동,1,대지,0513,0039,에벤에셀나래하우스,2025-02-27,17000,21.43,8.0,6.0,,,2016,연립다세대,중개거래,서울 강동구
2025,11380,은평구,10300,불광동,1,대지,0484,0161,(484-161),2025-02-27,18000,53.5,38.0,-1.0,,,1987,연립다세대,직거래,
2025,11170,용산구,10700,동자동,1,대지,0056,0000,트윈시티 남산,2025-02-27,38500,29.95,48.22,11.0,,,2015,오피스텔,중개거래,서울 용산구
2025,11320,도봉구,10500,쌍문동,1,대지,0056,0000,삼익세라믹,2025-02-27,42500,58.77,0.0,7.0,,,1988,아파트,중개거래,서울 도봉구
2025,11500,강서구,10300,화곡동,1,대지,1045,0075,에스엠파크빌가동,2025-02-27,40000,46.06,26.0,2.0,,,2017,연립다세대,중개거래,서울 강서구
2025,11440,마포구,11100,신수동,1,대지,0453,0000,대원칸타빌,2025-02-27,140000,117.183,0.0,15.0,,,2004,아파트,중개거래,서울 마포구
2025,11440,마포구,11000,노고산동,1,대지,0019,0066,엠버하우스4차,2025-02-27,36000,14.06,11.0,2.0,,,2019,연립다세대,중개거래,서울 마포구
2025,11740,강동구,10700,암사동,1,대지,0413,0000,프라이어팰리스,2025-02-27,127500,84.949,0.0,18.0,,,2007,아파트,중개거래,서울 강동구
2025,11680,강남구,10600,대치동,1,대지,0316,0000,은마,2025-02-27,285000,76.79,0.0,3.0,,,1979,아파트,중개거래,서울 강남구
2025,11305,강북구,10100,미아동,1,대지,0762,0039,은진하이빌(762-39),2025-02-27,33000,49.9,29.0,2.0,,,2022,연립다세대,직거래,
2025,11740,강동구,10700,암사동,1,대지,0413,0000,프라이어팰리스,2025-02-27,102500,59.983,0.0,1.0,,,2007,아파트,중개거래,서울 강동구
2025,11350,노원구,10600,중계동,1,대지,0512,0000,중계무지개,2025-02-27,52000,49.54,0.0,10.0,,,1991,아파트,중개거래,서울 노원구
2025,11740,강동구,10700,암사동,1,대지,0497,0003,(497-3),2025-02-27,15000,52.17,37.0,-1.0,,,1987,연립다세대,중개거래,서울 송파구
2025,11530,구로구,10700,개봉동,1,대지,0471,0000,삼호,2025-02-27,63000,59.86,0.0,11.0,,,1996,아파트,중개거래,서울 구로구
